2012-09-07 13:37:04,519 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\work\akka-pi-calculation-tutorial-in-java\src\test\resources
2012-09-07 13:37:05,627 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.example:akka-pi-java:0.1-SNAPSHOT @ C:\work\akka-pi-calculation-tutorial-in-java\pom.xml.
2012-09-07 13:37:06,594 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2012-09-07 13:37:06,594 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\work\akka-pi-calculation-tutorial-in-java\src\main\resources
2012-09-07 13:37:06,594 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2012-09-07 13:37:06,594 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\work\akka-pi-calculation-tutorial-in-java\src\test\resources
2012-09-07 13:37:37,076 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2012-09-07 13:39:00,392 [Worker-13] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updated index for repository: central|http://repo.maven.apache.org/maven2 in 126028 ms
2012-09-07 13:40:04,910 [Worker-16] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\work\akka-pi-calculation-tutorial-in-java
2012-09-07 13:40:04,911 [Worker-16] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B java:exec
2012-09-07 13:41:22,410 [Worker-20] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\work\akka-pi-calculation-tutorial-in-java
2012-09-07 13:41:22,410 [Worker-20] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -D-Dexec.mainClass=akka.tutorial.first.java.Pi  -B exec:java
2012-09-07 13:55:58,593 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
